hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,id,booking_difficulty_score,total_nights,total_guests,adr_per_person,cancellation_ratio_prev_bookings,is_direct_booking
City Hotel,0,36.20825978091296,2017,August,2016,29,-0.1950989839289922,1.4562283131641052,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,-3.409971167212111,Transient,93.85039989809462,0,1,96429,0.2709805354436603,1.261129329235113,2.0,46.92519994904731,0.0,0
City Hotel,0,180.56404613420267,2017,October,2016,13,0.8698730499981777,-0.4413087654733999,2,0.0,0,BB,PRT,UNAVAILABLE,TA/TO,0,0,0,A,0,No Deposit,56.0,0.0,9.487819638463314,Transient-Party,78.86412453396827,0,0,58603,1.5079584366320868,0.4285642845247778,2.0,39.43206226698413,0.0,0
Resort Hotel,0,157.1656151921663,2017,March,2016,27,0.8807597747390479,1.43290964564879,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,-6.7950584941508,Transient,84.55736340106776,0,0,22522,0.9645257835027669,2.313669420387838,2.0,42.27868170053388,0.0,0
City Hotel,0,106.52493249853804,2017,March,2016,14,0.5701469693221985,1.6806594244395705,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,0,No Deposit,8.0,0.0,8.383352729396854,Transient,78.61931658364558,0,1,85571,2.8635022009492106,2.250806393761769,2.0,39.30965829182279,0.0,0
City Hotel,1,106.52493249853804,2017,September,2015,7,1.4906145619643538,3.6015627017693856,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,8.506011788087173,Contract,10.08741036113986,0,2,42557,-0.4071582995417701,5.092177263733739,2.0,5.04370518056993,0.0,0
Resort Hotel,0,152.09033645846998,2017,August,2015,28,0.4193100532895832,1.6303677456925705,2,0.0,0,BB,MAR,Online TA,UNAVAILABLE,0,0,0,A,0,No Deposit,240.0,0.0,-7.405176462038264,Transient,30.88973689225176,0,1,1400,-0.5523796627187593,2.0496777989821537,2.0,15.44486844612588,0.0,0
City Hotel,0,153.99291170426037,2017,October,2016,16,2.399467415926039,0.0501257199899223,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,28.0,0.0,-6.750494300445041,Transient,77.20847110407291,0,0,99854,-0.3315398268989471,2.4495931359159613,2.0,38.60423555203646,0.0,0
City Hotel,0,33.30397114535619,2017,January,2017,28,2.7315868198438107,1.159776079929738,2,0.0,0,BB,BRA,UNAVAILABLE,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,3.6106692065422776,Transient,133.56897481437403,0,1,63064,2.6580607301423465,3.891362899773549,2.0,66.78448740718702,0.0,0
City Hotel,0,246.58776018894,2017,May,2016,2,0.2951263184934104,3.261912697199641,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,3.0,0.0,10.017726654997452,Transient-Party,104.0226668174332,0,1,88281,1.9603709705319745,3.5570390156930514,2.0,52.0113334087166,0.0,0
Resort Hotel,0,11.839353864551672,2017,October,2016,10,0.4281622649467003,1.6674607096743723,2,0.0,0,BB,ESP,UNAVAILABLE,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,-2.647432982084824,Transient,19.33130738674892,0,1,28791,-2.253214685411569,2.0956229746210724,2.0,9.66565369337446,0.0,0
Resort Hotel,1,15.826767810526054,2017,August,2017,17,2.2706434606101524,1.4424843524890627,2,0.0,0,BB,UNKNOWN,Online TA,TA/TO,0,0,0,E,0,No Deposit,240.0,0.0,-10.536313344939275,Transient,55.52840139341417,0,2,13504,1.2624326781583906,3.713127813099215,2.0,27.764200696707086,0.0,0
Resort Hotel,0,106.52493249853804,2017,October,2016,3,1.0221524414334344,2.5362895449828904,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,No Deposit,240.0,0.0,-12.116464409074144,Transient,97.17596121944231,0,2,28613,1.0905957608560284,3.558441986416325,2.0,48.58798060972116,0.0,0
Resort Hotel,0,106.52493249853804,2017,October,2015,2,3.290084719093967,0.8603071666203665,2,0.0,0,MISSING,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,40.0,0.0,8.415895285230938,Contract,104.16686240731576,0,0,17446,1.2416126054669012,4.150391885714333,2.0,52.08343120365788,0.0,0
City Hotel,1,231.930723512738,2017,November,2016,13,1.0199294941619543,4.016904430845946,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,-16.67879366070212,Transient,126.99131052149384,0,1,60527,0.7037150886488057,5.0368339250079,2.0,63.49565526074692,0.0,0
City Hotel,0,83.50311157350977,2017,October,2015,13,0.0892787535939692,1.851387571416275,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,9.001533895689972,Contract,99.2912153115965,0,1,78819,4.186407739824237,1.9406663250102443,2.0,49.64560765579825,0.0,0
City Hotel,1,119.69912823103448,2017,February,2017,26,2.637640234858368,2.46860964036588,2,0.0,0,UNKNOWN,DEU,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,3.0682771522194274,Transient,139.17505970701086,0,1,64025,1.7044320437425573,5.106249875224249,2.0,69.58752985350543,0.0,0
Resort Hotel,0,36.266680207516345,2017,October,2016,16,1.9832088250800004,1.9111723707767068,2,0.0,0,UNKNOWN,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,241.0,0.0,-12.084943757725975,Transient,62.30285995243534,0,1,29036,0.7895988111305305,3.894381195856707,2.0,31.15142997621767,0.0,0
City Hotel,0,17.51313396712031,2017,August,2016,30,-0.0205922067162212,-0.5253934767524675,2,0.0,0,BB,PRT,Online TA,MISSING,0,0,0,A,0,No Deposit,9.0,0.0,0.8061432225901197,Transient,155.0987072839228,0,2,96274,1.5739834297050372,-0.5459856834686887,2.0,77.5493536419614,0.0,0
City Hotel,0,106.52493249853804,2017,July,2017,7,1.3916745618399389,1.022326933390803,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,-7.60578281988313,Transient,97.17596121944231,0,2,115704,1.0905957608560284,2.4140014952307416,2.0,48.58798060972116,0.0,0
Resort Hotel,0,67.3410146605055,2017,July,2016,7,1.9068726631855624,1.0523765036135342,2,0.0,0,HB,UNKNOWN,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,243.0,0.0,-12.012954436895509,Contract,171.18891673377664,0,0,25840,0.3372538501348011,2.9592491667990966,2.0,85.59445836688832,0.0,0
City Hotel,0,33.001997621053064,2017,November,2016,14,1.6397725145309332,0.6920313563004725,2,0.0,0,MISSING,FRA,Offline TA/TO,MISSING,0,0,0,A,0,No Deposit,28.0,0.0,4.83073667716053,Transient,33.70210629759933,0,0,101717,0.1288703861444334,2.331803870831406,2.0,16.851053148799664,0.0,0
Resort Hotel,1,214.7290610021204,2017,August,2015,20,0.0811057981330845,0.943363797687693,2,0.0,0,HB,PRT,Offline TA/TO,MISSING,0,0,0,E,0,No Deposit,134.0,0.0,-11.20193326175037,Transient,138.1575056567134,0,0,1232,-1.3484667399900243,1.0244695958207775,2.0,69.0787528283567,0.0,0
Resort Hotel,0,309.386020068897,2017,June,2017,9,-0.227302323456041,2.3317063275350267,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,175.0,0.0,7.504945080002537,Transient,99.3452200435423,0,0,37198,2.28477770779819,2.1044040040789858,2.0,49.67261002177115,0.0,0
City Hotel,0,46.80949659824896,2017,March,2017,12,2.9113501308103054,2.073628202603321,2,0.0,0,UNKNOWN,IRL,Online TA,MISSING,0,0,0,A,0,No Deposit,9.0,0.0,3.8054959478814583,Transient,100.16326127391078,0,1,107680,1.9475410667355773,4.984978333413626,2.0,50.08163063695539,0.0,0
Resort Hotel,0,24.169893661433107,2017,August,2016,28,1.4432179565701624,-0.3273525818760439,2,0.0,0,UNKNOWN,MISSING,Online TA,MISSING,0,0,0,A,0,No Deposit,196.0,0.0,1.5820158763489442,Transient,136.74153036162087,0,0,27531,2.6351604198056195,1.1158653746941185,2.0,68.37076518081044,0.0,0
City Hotel,1,91.3382460661576,2017,August,2016,11,0.1947687218678624,1.2497435548181823,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,B,0,No Deposit,9.0,0.0,-2.1182276813422667,Transient,108.90010939201296,0,0,55349,1.5507232779336566,1.4445122766860448,2.0,54.45005469600648,0.0,0
City Hotel,1,89.1874321368929,2017,October,2016,20,0.3819943457246654,8.277993840745383,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,1.0,0.0,-9.429868506821032,Transient,80.63378756419608,0,0,58991,-0.557825286020015,8.659988186470049,2.0,40.31689378209804,0.0,0
Resort Hotel,0,106.52493249853804,2017,October,2015,12,1.2287192581636617,1.8482950638769648,2,0.0,0,BB,MISSING,UNAVAILABLE,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,3.5570914157079967,Transient,64.65516186872246,0,2,17607,1.8525156153578852,3.0770143220406263,2.0,32.32758093436123,0.0,0
City Hotel,0,0.2172715346458389,2017,February,2017,28,-0.650339510279362,3.5866205073431576,2,0.0,0,UNKNOWN,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,28.0,0.0,0.8374785356428199,Transient,130.34026122190247,0,0,106721,0.0574482579408155,2.9362809970637955,2.0,65.17013061095123,0.0,0
City Hotel,0,125.41128744325096,2017,March,2017,1,0.0770930375698399,5.12488737119964,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,-3.989161661374872,Transient,84.31675189137096,0,2,106771,1.3765783224716606,5.20198040876948,2.0,42.15837594568548,0.0,0
City Hotel,1,110.6163586634442,2017,July,2015,4,1.558896986063723,4.609609207828072,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,14.51988446305583,Transient,68.05314987452645,0,2,75609,1.744471021392915,6.168506193891795,2.0,34.02657493726323,0.0,0
Resort Hotel,0,106.52493249853804,2017,August,2016,13,2.136228472020391,-0.3457968432553484,2,0.0,0,BB,PRT,MISSING,UNKNOWN,0,0,0,A,0,No Deposit,240.0,0.0,-8.948759663539871,Transient,97.17596121944231,0,1,20208,1.0905957608560284,1.7904316287650424,2.0,48.58798060972116,0.0,0
City Hotel,0,157.68952292369,2017,March,2017,6,1.5839882860820873,4.440841862326366,2,0.0,0,BB,UNAVAILABLE,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,8.337098943391087,Transient,120.9748504507512,0,2,107196,2.3142568878265672,6.024830148408453,2.0,60.4874252253756,0.0,0
City Hotel,1,84.60681771006654,2017,December,2016,26,0.777389636173554,4.418720758681915,2,0.0,0,UNAVAILABLE,UNAVAILABLE,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,6.969010393683854,Transient,115.86264417770283,0,2,103743,2.049224549234229,5.196110394855469,2.0,57.93132208885142,0.0,0
City Hotel,0,106.52493249853804,2017,May,2017,18,0.79144548335256,0.0889102937603946,2,0.0,0,BB,CN,Offline TA/TO,MISSING,0,0,0,A,0,No Deposit,262.0,0.0,11.753299902421324,Transient,148.14928311865674,0,0,112014,2.8809676336781846,0.8803557771129547,2.0,74.07464155932837,0.0,0
City Hotel,1,196.75423463207133,2017,June,2017,20,0.3407224450843049,2.108645544678922,2,0.0,0,BB,MISSING,Groups,TA/TO,0,0,0,A,0,No Deposit,229.0,0.0,-23.41774635943653,Transient-Party,205.8329204189802,0,0,70637,-1.3023962746664466,2.449367989763227,2.0,102.9164602094901,0.0,0
City Hotel,0,41.32690355418752,2017,April,2017,28,-0.8162080148503855,0.2226242989163974,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,7.0,0.0,0.3150064911335871,Transient,149.3384712374214,0,1,110575,0.8476300684106028,-0.5935837159339881,2.0,74.6692356187107,0.0,0
City Hotel,1,40.06558552731844,2017,August,2015,31,2.091279784701884,4.625674137004992,2,0.0,0,HB,PRT,UNAVAILABLE,TA/TO,0,0,0,A,0,No Deposit,1.0,0.0,-20.95326113961576,Transient-Party,140.53733150454826,0,0,42101,-0.0557294040415166,6.716953921706876,2.0,70.26866575227413,0.0,0
City Hotel,0,134.09645347276,2017,October,2015,13,-0.2777170695547796,4.435518017109288,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,26.0,0.0,7.4632565522912975,Transient-Party,70.39929241625157,0,0,44877,1.103621832970254,4.157800947554509,2.0,35.199646208125785,0.0,0
City Hotel,0,27.644523902805588,2017,February,2016,5,0.5195346451362804,6.376606345204814,2,0.0,0,BB,UNKNOWN,UNKNOWN,TA/TO,0,0,0,D,0,No Deposit,8.0,0.0,-18.983249983046367,Transient,23.88381032462631,0,0,83546,-0.5460931438735381,6.896140990341094,2.0,11.941905162313155,0.0,0
City Hotel,0,106.52493249853804,2017,August,2017,12,1.3753163515654772,2.8823041361754616,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,229.0,0.0,-13.277438551530024,Transient-Party,97.17596121944231,0,1,118081,1.0905957608560284,4.2576204877409385,2.0,48.58798060972116,0.0,0
City Hotel,0,61.618989672470256,2017,August,2016,17,0.3430506452663763,2.8839131057193,2,0.0,0,BB,ESP,Direct,UNAVAILABLE,0,0,0,A,0,No Deposit,14.0,0.0,12.61437701240181,Transient,109.43177432785268,0,1,46724,1.6177128480804943,3.2269637509856763,2.0,54.71588716392634,0.0,0
City Hotel,1,55.98910437726846,2017,June,2016,3,0.1431951952988802,2.3436298434060183,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,119.0,0.0,-2.9797213382520567,Transient-Party,62.752836589614056,0,0,52316,-0.20458280122537,2.4868250387048985,2.0,31.376418294807028,0.0,0
City Hotel,1,271.1810521354021,2017,September,2015,23,0.2842374992495178,2.5129986976017253,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,-2.3894893760809484,Contract,62.095644797988925,0,1,77720,-0.7327295382321333,2.797236196851243,2.0,31.047822398994462,0.0,0
Resort Hotel,1,154.04141604225435,2017,December,2015,6,1.5864299823215495,0.6624555588386363,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,-5.239020391443683,Transient,73.16153705444421,0,2,3432,0.9151417190694467,2.2488855411601856,2.0,36.580768527222105,0.0,0
City Hotel,0,107.47075965400852,2017,August,2016,3,0.3416646088547954,4.984253350769101,2,0.0,0,BB,DEU,Offline TA/TO,UNAVAILABLE,0,0,0,D,0,No Deposit,83.0,0.0,-5.612137400027708,Transient,129.50668809472026,0,0,94539,0.512561600445095,5.325917959623896,2.0,64.75334404736013,0.0,0
City Hotel,0,173.6549597832207,2017,February,2016,19,1.3054772150283216,1.997535769373593,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,28.0,0.0,1.6016227655659805,Transient,108.14824204843212,0,0,84286,3.001684898195012,3.3030129844019145,2.0,54.07412102421606,0.0,0
Resort Hotel,0,48.49835916725523,2017,May,2016,12,0.099773395116033,1.6154739496055623,2,0.0,0,BB,GBR,UNKNOWN,TA/TO,0,0,0,A,0,No Deposit,315.0,0.0,-7.926559463511498,Transient-Party,17.918738716070905,0,0,24278,1.365176256245437,1.7152473447215955,2.0,8.959369358035453,0.0,0
City Hotel,0,71.4323465211342,2017,March,2016,27,2.3788258176851205,3.506042132310568,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,-6.57784224631159,Transient,79.08559742006756,0,1,86388,-0.2801231903439329,5.884867949995689,2.0,39.54279871003378,0.0,0
City Hotel,0,106.52493249853804,2017,April,2016,4,0.3124038533098141,0.2144648556290376,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,14.981875704782068,Transient,64.65814253472078,0,1,86673,3.4071085869126136,0.5268687089388517,2.0,32.32907126736039,0.0,0
Resort Hotel,0,213.80979831005155,2017,May,2016,6,1.2867834817341346,5.442510949168212,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,171.0,0.0,-3.182201059527097,Transient,75.08732976773483,0,0,23986,1.2784531421103715,6.729294430902346,2.0,37.543664883867415,0.0,0
City Hotel,1,106.52493249853804,2017,April,2017,14,0.3718513030885907,3.82642602571562,2,0.0,0,SC,PRT,Online TA,MISSING,0,0,0,A,0,No Deposit,9.0,0.0,10.43081312358504,Transient,165.49570375369126,0,2,66092,3.0487301570783245,4.198277328804211,2.0,82.74785187684563,0.0,0
Resort Hotel,0,171.4917997503326,2017,February,2017,11,0.2045919214692412,2.1739935064289915,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,241.0,0.0,-5.355592329615887,Transient,161.03597252609703,0,1,33003,1.202369482474253,2.3785854278982326,2.0,80.51798626304851,0.0,0
City Hotel,1,288.4513145839486,2017,August,2016,6,0.8505608603279289,1.4283086177409494,2,0.0,0,SC,ESP,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,85.0,0.0,-20.96512679280356,Transient,95.59946156926118,0,0,94664,0.7557309391012772,2.278869478068878,2.0,47.79973078463059,0.0,0
City Hotel,0,28.25653267240669,2017,May,2016,30,1.1956729476849943,1.2264483611790378,2,0.0,0,BB,GBR,UNKNOWN,TA/TO,0,0,0,A,0,No Deposit,79.0,0.0,-11.22173579465127,Transient,103.80134789111104,0,0,90104,1.7630450272428884,2.422121308864032,2.0,51.90067394555552,0.0,0
Resort Hotel,0,106.52493249853804,2017,July,2017,8,0.9467356713153496,2.8659236331413585,2,0.0,0,BB,COL,Online TA,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,3.392609593494298,Transient-Party,53.03497257215857,0,1,38139,1.3800927458404808,3.812659304456708,2.0,26.517486286079286,0.0,0
Resort Hotel,0,134.66311911651118,2017,March,2016,10,1.836937451490463,-0.0244543169070208,2,0.0,0,BB,CN,UNAVAILABLE,TA/TO,0,0,0,A,0,No Deposit,96.0,0.0,12.858511299977044,Transient,50.43683061191291,0,0,22004,3.5410126983200616,1.8124831345834422,2.0,25.218415305956455,0.0,0
City Hotel,1,106.52493249853804,2017,June,2017,9,2.149693012944113,5.2390004016962255,2,0.0,0,UNKNOWN,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,-0.4421178199847917,Transient,43.98495611147854,0,2,70108,1.269592492651826,7.388693414640338,2.0,21.99247805573927,0.0,0
Resort Hotel,1,72.81921516653536,2017,August,2016,29,0.625069079352069,1.4913143382253755,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,6.435796432418848,Transient,92.92613359441825,0,0,7833,1.2645538502925462,2.1163834175774445,2.0,46.46306679720912,0.0,0
City Hotel,0,152.2567969351845,2017,June,2017,20,-0.0138571795842964,2.9338119559885145,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,8.0,0.0,-10.609781634212172,Transient,97.82261184133228,0,0,114466,1.0525372591802329,2.919954776404218,2.0,48.91130592066614,0.0,0
City Hotel,0,92.63133068617331,2017,June,2017,9,0.6773270875629713,6.906597237265459,2,0.0,0,SC,GBR,Online TA,UNAVAILABLE,0,0,0,A,0,No Deposit,9.0,0.0,-0.9626714189869436,Transient,117.5393055726258,0,1,113699,1.2435182877190152,7.5839243248284305,2.0,58.7696527863129,0.0,0
City Hotel,1,110.00676443128272,2017,September,2015,26,1.33923608120236,2.1227574112153094,2,0.0,0,BB,PRT,Groups,MISSING,0,0,0,A,0,Non Refund,1.0,0.0,-4.242796755851515,Transient,92.3152327655858,0,0,43942,0.7458742648158377,3.4619934924176694,2.0,46.1576163827929,0.0,0
City Hotel,0,143.17722177479084,2017,November,2016,24,1.1730008151963494,2.045249176560829,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,42.0,0.0,13.056817794435146,Transient,56.80935358348136,0,0,102420,0.916970208186221,3.2182499917571787,2.0,28.40467679174068,0.0,0
Resort Hotel,0,106.52493249853804,2017,August,2015,28,1.4903048105812284,1.8610612117318104,2,0.0,0,BB,PRT,MISSING,Direct,0,0,0,A,0,No Deposit,250.0,0.0,-15.667810101830252,Transient-Party,66.38488974821735,0,1,1404,-0.6276609388839456,3.351366022313039,2.0,33.19244487410867,0.0,0
Resort Hotel,1,271.1837001676566,2017,August,2015,22,1.7793913294252397,0.2931619866476388,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,1.8595965084280817,Transient,48.5003480056066,0,1,1293,2.123465388488926,2.0725533160728786,2.0,24.2501740028033,0.0,0
City Hotel,1,176.3949621952566,2017,November,2015,5,-0.1471904558047974,4.700761335784255,2,0.0,0,BB,UNKNOWN,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,28.0,0.0,11.992276813705644,Transient,64.0411621202991,0,0,79965,2.166271888560168,4.553570879979457,2.0,32.02058106014955,0.0,0
City Hotel,1,129.608542312882,2017,September,2016,29,0.302445366292241,1.7161978369433348,2,0.0,0,UNAVAILABLE,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,1.0,0.0,-1.588780077129557,Transient,83.56613927544308,0,0,57641,0.151399622987857,2.018643203235576,2.0,41.78306963772154,0.0,0
Resort Hotel,0,126.74496272711356,2017,July,2016,12,1.6937352916070605,5.42374583675061,2,0.0,0,BB,LTU,Online TA,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,-6.267105327723267,Transient,180.1785000312019,0,1,26035,-1.3974620095991694,7.117481128357671,2.0,90.08925001560095,0.0,0
Resort Hotel,0,115.51372238807517,2017,July,2017,22,1.9850153715092715,1.451919232596508,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,0,No Deposit,241.0,0.0,-4.747871806850024,Transient,27.614491646562435,0,1,38745,-0.676804310637255,3.4369346041057796,2.0,13.807245823281217,0.0,0
City Hotel,1,223.3613859179366,2017,July,2016,20,0.0220486510482641,3.4060180097423527,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,1.0,0.0,-7.337654211245257,Transient,89.32174167604288,0,0,54579,0.6471419810299486,3.4280666607906167,2.0,44.66087083802144,0.0,0
City Hotel,0,123.58087733307552,2017,November,2015,2,0.7413767034924172,3.33275981765793,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,15.816492815984864,Contract,129.07976199032404,0,1,79919,2.5362496962318675,4.074136521150347,2.0,64.53988099516202,0.0,0
City Hotel,0,53.194432962794735,2017,October,2016,12,-0.4330844999409822,3.143162371149108,2,0.0,0,BB,MISSING,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,-17.30764734518495,Transient,81.07915747603117,0,2,99708,1.039976259660897,2.710077871208126,2.0,40.539578738015585,0.0,0
City Hotel,0,96.73349194711658,2017,October,2015,7,0.2168665138554978,2.5608884775262424,2,0.0,0,UNKNOWN,ITA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,5.970058080208356,Contract,97.95366632113364,0,2,78489,2.524454978614923,2.77775499138174,2.0,48.97683316056682,0.0,0
City Hotel,0,231.9074985229392,2017,September,2016,3,1.929716399349585,4.3468594741229225,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,3.0,0.0,4.279467979295411,Transient,103.61509576582804,0,3,96728,1.893835508145388,6.276575873472508,2.0,51.80754788291402,0.0,0
City Hotel,1,106.52493249853804,2017,December,2015,30,0.952993414123728,2.915259409994551,2,0.0,0,BB,PRT,Online TA,UNKNOWN,0,0,0,D,0,No Deposit,9.0,0.0,1.9363724350697968,Contract,19.95350923661097,0,1,82458,-0.5451207163685905,3.868252824118279,2.0,9.976754618305485,0.0,0
Resort Hotel,0,13.853614376582756,2017,February,2016,13,0.097792585495402,2.849605744469533,2,0.0,0,HB,ESP,Online TA,MISSING,0,0,0,F,0,No Deposit,241.0,0.0,13.9521570972349,Transient,136.00503326684975,0,1,21018,2.86303176384258,2.947398329964935,2.0,68.00251663342488,0.0,0
City Hotel,0,106.52493249853804,2017,May,2017,28,1.0738642835170935,-0.252610092995531,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,-4.43866817511547,Transient,140.8478207987719,0,1,69228,-0.1382989267109347,0.8212541905215625,2.0,70.42391039938595,0.0,0
